250 17:49:39 Avg: 1,2  Max: 13,2  AvgCalls: 1  Players: 2  
251 17:50:09 Avg: 1,2  Max: 7,2  AvgCalls: 1  Players: 2  
252 17:50:39 Avg: 1,3  Max: 7,5  AvgCalls: 1  Players: 2  
253 17:51:09 Avg: 1,2  Max: 5,8  AvgCalls: 1  Players: 2  
254 17:51:39 Avg: 1,3  Max: 25,8  AvgCalls: 1  Players: 2  
255 17:52:09 Avg: 1,2  Max: 7,0  AvgCalls: 1  Players: 2  
256 17:52:39 Avg: 1,3  Max: 18,7  AvgCalls: 1  Players: 2  
257 17:53:09 Avg: 1,3  Max: 9,3  AvgCalls: 1  Players: 2  
258 17:53:39 Avg: 1,2  Max: 8,1  AvgCalls: 1  Players: 1  
259 17:54:09 Avg: 1,1  Max: 9,0  AvgCalls: 1  Players: 1  
260 17:54:39 Avg: 1,2  Max: 25,1  AvgCalls: 1  Players: 1  
261 17:55:09 Avg: 1,1  Max: 8,1  AvgCalls: 1  Players: 1  
262 17:55:39 Avg: 1,1  Max: 20,3  AvgCalls: 1  Players: 1  
263 17:56:09 Avg: 1,1  Max: 7,2  AvgCalls: 1  Players: 1  
264 17:56:39 Avg: 1,1  Max: 12,2  AvgCalls: 1  Players: 1  
265 17:57:09 Avg: 1,1  Max: 5,9  AvgCalls: 1  Players: 1  
266 17:57:39 Avg: 1,1  Max: 9,0  AvgCalls: 1  Players: 1  
267 17:58:09 Avg: 1,3  Max: 26,6  AvgCalls: 1  Players: 1  
268 17:58:39 Avg: 1,2  Max: 15,7  AvgCalls: 1  Players: 2  
269 17:59:09 Avg: 1,2  Max: 6,6  AvgCalls: 1  Players: 2  
270 17:59:39 Avg: 1,2  Max: 5,9  AvgCalls: 1  Players: 1  
271 18:00:09 Avg: 1,1  Max: 6,8  AvgCalls: 1  Players: 1  
272 18:00:39 Avg: 1,1  Max: 12,1  AvgCalls: 1  Players: 1  
273 18:01:09 Avg: 1,1  Max: 12,2  AvgCalls: 1  Players: 1  
274 18:01:39 Avg: 1,1  Max: 5,6  AvgCalls: 1  Players: 1  
275 18:02:09 Avg: 1,2  Max: 7,3  AvgCalls: 1  Players: 1  
276 18:02:39 Avg: 1,1  Max: 7,0  AvgCalls: 1  Players: 1  
277 18:03:09 Avg: 1,1  Max: 8,8  AvgCalls: 1  Players: 1  
278 18:03:39 Avg: 1,1  Max: 7,0  AvgCalls: 1  Players: 1  
279 18:04:09 Avg: 1,1  Max: 5,1  AvgCalls: 1  Players: 1  
280 18:04:39 Avg: 1,2  Max: 26,6  AvgCalls: 1  Players: 1  
281 18:05:09 Avg: 1,1  Max: 5,0  AvgCalls: 1  Players: 1  
282 18:05:39 Avg: 1,1  Max: 8,2  AvgCalls: 1  Players: 1  
283 18:06:09 Avg: 1,2  Max: 17,0  AvgCalls: 1  Players: 1  
284 18:06:39 Avg: 1,2  Max: 6,6  AvgCalls: 1  Players: 1  
285 18:07:09 Avg: 1,2  Max: 11,0  AvgCalls: 1  Players: 1  
286 18:07:39 Avg: 1,1  Max: 7,4  AvgCalls: 1  Players: 1  
287 18:08:09 Avg: 1,2  Max: 17,2  AvgCalls: 1  Players: 1  
288 18:08:39 Avg: 1,1  Max: 10,6  AvgCalls: 1  Players: 1  
289 18:09:09 Avg: 1,1  Max: 12,2  AvgCalls: 1  Players: 1  
290 18:09:39 Avg: 1,2  Max: 11,1  AvgCalls: 1  Players: 1  
291 18:10:09 Avg: 1,1  Max: 8,4  AvgCalls: 1  Players: 1  
292 18:10:39 Avg: 1,2  Max: 14,5  AvgCalls: 1  Players: 1  
293 18:11:09 Avg: 1,2  Max: 8,5  AvgCalls: 1  Players: 1  
294 18:11:39 Avg: 1,1  Max: 8,9  AvgCalls: 1  Players: 1  
295 18:12:09 Avg: 1,2  Max: 9,2  AvgCalls: 1  Players: 1  
296 18:12:39 Avg: 1,2  Max: 13,4  AvgCalls: 1  Players: 1  
297 18:13:09 Avg: 1,1  Max: 5,0  AvgCalls: 1  Players: 1  
298 18:13:39 Avg: 1,1  Max: 7,9  AvgCalls: 1  Players: 1  
299 18:14:09 Avg: 1,3  Max: 38,3  AvgCalls: 1  Players: 1  
300 18:14:39 Avg: 1,1  Max: 14,5  AvgCalls: 1  Players: 1  
301 18:15:09 Avg: 1,1  Max: 5,0  AvgCalls: 1  Players: 1  
302 18:15:39 Avg: 1,1  Max: 10,8  AvgCalls: 1  Players: 1  
303 18:16:09 Avg: 1,1  Max: 5,3  AvgCalls: 1  Players: 1  
304 18:16:39 Avg: 1,1  Max: 5,9  AvgCalls: 1  Players: 1  
305 18:17:09 Avg: 1,2  Max: 14,4  AvgCalls: 1  Players: 1  
306 18:17:39 Avg: 1,2  Max: 34,0  AvgCalls: 1  Players: 1  
307 18:18:09 Avg: 1,2  Max: 9,6  AvgCalls: 1  Players: 1  
308 18:18:39 Avg: 1,3  Max: 9,1  AvgCalls: 1  Players: 2  
309 18:19:09 Avg: 1,4  Max: 9,4  AvgCalls: 1  Players: 2  
310 18:19:39 Avg: 1,4  Max: 13,9  AvgCalls: 1  Players: 2  
311 18:20:09 Avg: 1,3  Max: 10,0  AvgCalls: 1  Players: 1  
312 18:20:39 Avg: 1,1  Max: 5,9  AvgCalls: 1  Players: 1  
313 18:21:09 Avg: 1,2  Max: 6,7  AvgCalls: 1  Players: 1  
314 18:21:39 Avg: 1,1  Max: 5,1  AvgCalls: 1  Players: 1  
315 18:22:09 Avg: 1,1  Max: 36,5  AvgCalls: 1  Players: 1  
316 18:22:39 Avg: 1,1  Max: 7,5  AvgCalls: 1  Players: 1  
317 18:23:09 Avg: 1,2  Max: 6,0  AvgCalls: 1  Players: 1  
318 18:23:39 Avg: 1,2  Max: 6,4  AvgCalls: 1  Players: 1  
319 18:24:09 Avg: 1,2  Max: 16,2  AvgCalls: 1  Players: 1  
320 18:24:39 Avg: 1,1  Max: 9,1  AvgCalls: 1  Players: 1  
